DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
2308,114.6427812,21.73922376,99.999,9.999,21.515,0.123,20.671,0.127,20.45,0.156,19.934,0.12
2505,114.6428398,21.76377299,99.999,9.999,22.621,0.123,21.857,0.093,21.43,0.087,21.345,0.393
872,114.6428632,21.60572496,19.542,0.027,18.028,0.009,17.462,0.011,17.269,0.009,17.184,0.019
824,114.642938,21.60253289,99.999,9.999,99.999,9.999,22.499,0.184,21.562,0.105,21.1,0.25
257,114.642949,21.54637,20.316,0.046,18.593,0.01,17.901,0.01,17.66,0.016,17.525,0.016
2650,114.6430081,21.78401697,22.484,0.329,20.063,0.022,18.863,0.014,18.383,0.02,18.093,0.023
1447,114.6432035,21.64670602,99.999,9.999,22.567,0.129,21.078,0.055,20.239,0.035,19.805,0.077
2229,114.6433048,21.7289143,19.003,0.024,17.65,0.007,17.125,0.007,16.969,0.015,16.91,0.015
116,114.6433538,21.53057395,99.999,9.999,22.108,0.1,20.68,0.04,19.35,0.025,18.573,0.031
524,114.6433771,21.57274982,99.999,9.999,23.43,0.333,22.312,0.121,21.218,0.09,20.706,0.218
1820,114.6433854,21.68126592,22.438,0.294,21.329,0.13,20.243,0.148,19.819,0.16,19.424,0.133
2317,114.6437494,21.74193787,99.999,9.999,23.008,0.18,21.511,0.076,21.266,0.077,20.919,0.212
2326,114.6437643,21.74331491,99.999,9.999,99.999,9.999,22.819,0.211,21.138,0.066,19.903,0.108
391,114.6438046,21.55978652,20.755,0.063,18.797,0.01,18.063,0.008,17.819,0.014,17.658,0.02
1853,114.6438126,21.68573054,99.999,9.999,22.205,0.105,20.79,0.043,20.026,0.034,19.605,0.069
2388,114.6439532,21.74980049,19.455,0.032,18.436,0.01,18.119,0.011,18.009,0.027,17.993,0.024
2060,114.6442489,21.71036288,99.999,9.999,21.39,0.051,20.02,0.025,19.391,0.022,19.092,0.054
1428,114.644252,21.64596971,99.999,9.999,21.955,0.078,20.525,0.041,19.822,0.026,19.473,0.072
189,114.6442734,21.53948384,99.999,9.999,23.32,0.254,22.214,0.139,20.354,0.045,19.398,0.064
654,114.6442778,21.58466577,15.978,0.006,14.839,0.006,14.61,0.011,14.538,0.008,14.567,0.005
147,114.644284,21.53454764,16.141,0.009,15.002,0.006,14.787,0.011,14.737,0.016,14.751,0.008
1122,114.6442854,21.62386747,19.646,0.03,17.784,0.009,17.116,0.009,16.884,0.009,16.789,0.019
2971,114.6444188,21.82899672,99.999,9.999,21.455,0.054,20.194,0.028,19.689,0.023,19.391,0.048
931,114.6444853,21.61068567,20.423,0.05,19.274,0.014,18.837,0.015,18.67,0.018,18.555,0.032
2126,114.6445387,21.71817631,99.999,9.999,23.35,0.287,21.989,0.123,20.755,0.049,20.062,0.102
1530,114.6447168,21.65641169,16.269,0.01,15.163,0.008,14.944,0.008,14.893,0.007,14.892,0.016
544,114.6447302,21.57559688,20.105,0.039,18.472,0.008,17.833,0.011,17.583,0.014,17.49,0.019
677,114.6447848,21.58807964,99.999,9.999,23.265,0.208,21.568,0.079,20.156,0.03,19.261,0.05
1525,114.645228,21.65640384,99.999,9.999,22.463,0.396,20.866,0.121,19.696,0.036,18.853,0.072
269,114.6455362,21.55057407,19.221,0.026,18.018,0.008,17.568,0.007,17.4,0.018,17.359,0.02
1972,114.6455413,21.70207558,22.039,0.176,20.708,0.026,20.248,0.026,20.088,0.032,19.826,0.1
1238,114.6455436,21.63296617,99.999,9.999,22.422,0.118,20.908,0.051,20.283,0.037,20.111,0.087
2446,114.6457044,21.7588724,99.999,9.999,21.229,0.046,19.841,0.021,19.25,0.027,18.916,0.043
1545,114.6459344,21.6587572,99.999,9.999,21.396,0.056,20.132,0.026,19.434,0.026,19.023,0.052
278,114.6459444,21.55142311,15.709,0.007,14.578,0.005,14.314,0.007,14.233,0.017,14.248,0.008
1962,114.6461514,21.70102169,99.999,9.999,21.52,0.054,20.078,0.028,19.478,0.021,19.133,0.047
927,114.6461929,21.61213459,99.999,9.999,99.999,9.999,22.278,0.132,21.097,0.074,20.591,0.14
1437,114.6462941,21.64858469,99.999,9.999,21.682,0.063,20.282,0.027,19.471,0.026,19.149,0.056
320,114.6463462,21.55598255,21.942,0.188,19.883,0.018,18.855,0.014,18.481,0.015,18.26,0.028
222,114.6463522,21.54559193,16.027,0.007,14.886,0.006,14.67,0.008,14.62,0.016,14.65,0.009
2887,114.6464825,21.82033117,99.999,9.999,22.727,0.158,21.215,0.071,20.357,0.04,19.76,0.075
1142,114.6465992,21.62766454,18.616,0.015,17.486,0.008,17.153,0.011,17.033,0.008,17.021,0.02
1584,114.6466707,21.66306585,99.999,9.999,20.709,0.028,19.452,0.02,18.954,0.019,18.722,0.038
2715,114.6468217,21.79697973,20.678,0.071,17.947,0.015,16.575,0.012,15.94,0.024,15.595,0.011
1440,114.6470225,21.65008188,99.999,9.999,22.871,0.166,21.568,0.076,20.577,0.043,20.183,0.135
1015,114.647026,21.61918967,99.999,9.999,99.999,9.999,22.141,0.101,20.617,0.053,19.857,0.072
2295,114.647103,21.74075705,18.32,0.023,16.793,0.006,16.212,0.009,16.019,0.022,15.936,0.01
1669,114.6471299,21.67167596,20.811,0.074,19.91,0.015,19.64,0.022,19.519,0.024,19.453,0.053
1807,114.6471694,21.68404599,21.912,0.188,20.526,0.029,19.995,0.028,19.78,0.025,19.527,0.079
323,114.6474823,21.55741987,22.09,0.219,20.662,0.06,19.802,0.072,19.395,0.082,19.101,0.076
2284,114.6477793,21.7396455,99.999,9.999,21.134,0.048,19.715,0.02,18.511,0.024,17.845,0.028
1512,114.6478371,21.65796633,99.999,9.999,23.189,0.229,22.118,0.115,21.584,0.107,21.15,0.31
1283,114.6478509,21.63848994,18.641,0.016,17.361,0.006,16.901,0.009,16.751,0.012,16.709,0.015
1348,114.6478754,21.64323785,99.999,9.999,22.759,0.156,21.519,0.069,20.957,0.052,20.458,0.15
77,114.6480375,21.53021992,99.999,9.999,20.804,0.031,19.539,0.021,19.056,0.023,18.772,0.048
621,114.6480401,21.58587137,18.83,0.016,17.46,0.007,16.981,0.011,16.819,0.008,16.71,0.019
1217,114.6481263,21.63419934,15.933,0.006,14.772,0.007,14.523,0.009,14.469,0.007,14.479,0.013
459,114.6481362,21.57060794,99.999,9.999,23.392,0.257,22.05,0.121,21.213,0.081,20.314,0.135
2582,114.6481781,21.77918781,21.038,0.082,19.852,0.017,19.457,0.021,19.334,0.024,19.267,0.061
877,114.6482934,21.61110172,99.999,9.999,21.354,0.05,20.033,0.025,19.413,0.02,19.032,0.05
2599,114.6484234,21.78130812,99.999,9.999,20.644,0.029,19.184,0.016,18.479,0.017,18.139,0.026
499,114.6484554,21.57448681,22.312,0.26,21.584,0.055,21.046,0.053,20.834,0.061,20.974,0.269
289,114.6485237,21.55518509,19.639,0.028,18.139,0.009,17.545,0.007,17.351,0.012,17.264,0.019
729,114.6485574,21.59784338,18.371,0.016,17.022,0.007,16.503,0.012,16.317,0.007,16.25,0.014
1722,114.6486026,21.67821583,22.475,0.385,22.116,0.101,21.509,0.076,21.728,0.161,99.999,9.999
208,114.6486554,21.54653928,20.788,0.068,19.556,0.016,19.071,0.016,18.893,0.02,18.783,0.041
603,114.6490134,21.58539091,18.767,0.018,17.461,0.006,16.976,0.011,16.787,0.008,16.725,0.015
1369,114.6491349,21.64566583,21.735,0.137,20.444,0.028,20.097,0.028,19.949,0.025,20.136,0.112
1882,114.6494039,21.69389707,18.357,0.019,17.115,0.006,16.704,0.008,16.556,0.007,16.519,0.019
23,114.6496219,21.52589914,99.999,9.999,22.903,0.216,21.108,0.086,20.418,0.083,20.013,0.1
2393,114.6496875,21.75625477,20.01,0.038,18.951,0.011,18.808,0.017,18.814,0.023,18.8,0.044
2315,114.6499456,21.7476906,99.999,9.999,22.414,0.108,21.4,0.063,21.105,0.052,20.793,0.2
1928,114.6501689,21.70046853,99.999,9.999,20.989,0.031,20.245,0.027,19.918,0.035,19.685,0.06
1690,114.6501952,21.67631117,99.999,9.999,22.266,0.105,20.955,0.045,20.01,0.032,19.464,0.059
620,114.6506672,21.58832095,19.931,0.03,18.3,0.009,17.664,0.012,17.443,0.011,17.352,0.022
1770,114.6506866,21.6844267,99.999,9.999,20.996,0.035,19.554,0.02,18.886,0.017,18.6,0.034
1557,114.6508092,21.66491211,99.999,9.999,23.465,0.277,22.16,0.13,21.27,0.075,20.639,0.156
2363,114.6508323,21.75447208,99.999,9.999,99.999,9.999,22.135,0.119,20.901,0.046,20.416,0.109
451,114.6508416,21.57241988,20.325,0.068,18.384,0.01,17.648,0.01,17.388,0.011,17.27,0.021
1954,114.6508595,21.70439419,22.095,0.21,19.364,0.016,17.89,0.01,16.973,0.013,16.473,0.022
481,114.650869,21.57518334,99.999,9.999,22.568,0.135,20.839,0.041,20.119,0.042,19.655,0.068
1822,114.6510319,21.68886633,99.999,9.999,99.999,9.999,22.447,0.204,21.512,0.1,20.486,0.145
16,114.6510681,21.52647787,19.226,0.024,17.208,0.009,16.344,0.009,16.062,0.013,15.937,0.014
2091,114.6511675,21.72109808,20.79,0.062,19.646,0.014,19.323,0.017,19.239,0.023,19.174,0.053
1223,114.6511914,21.63751182,21.198,0.089,18.795,0.009,17.676,0.009,17.285,0.011,17.057,0.02
809,114.6511953,21.60894827,99.999,9.999,22.436,0.114,20.915,0.045,20.008,0.034,19.448,0.059
234,114.6512051,21.5510967,18.647,0.018,17.4,0.005,16.989,0.007,16.848,0.012,16.814,0.014
2510,114.6513503,21.77297892,99.999,9.999,22.1,0.081,21.325,0.066,21.03,0.052,20.943,0.2
2821,114.6513544,21.81698685,22.285,0.231,19.463,0.024,18.107,0.021,17.525,0.017,17.171,0.02
2734,114.6513988,21.80406939,20.657,0.058,19.661,0.018,19.293,0.02,19.174,0.018,19.167,0.047
1629,114.6514722,21.67163037,16.598,0.011,15.506,0.009,15.283,0.007,15.232,0.008,15.239,0.016
2287,114.651549,21.74392945,18.91,0.024,17.194,0.007,16.477,0.008,16.221,0.028,16.096,0.011
292,114.6516767,21.55834761,99.999,9.999,23.291,0.258,21.673,0.08,20.836,0.053,20.137,0.121
445,114.651839,21.57269727,16.082,0.007,14.895,0.008,14.657,0.008,14.59,0.015,14.608,0.009
420,114.6522785,21.5701058,99.999,9.999,23.333,0.305,21.233,0.073,20.433,0.044,19.956,0.111
2762,114.6523389,21.80810286,99.999,9.999,22.012,0.089,20.546,0.035,19.643,0.022,19.184,0.056
977,114.6523394,21.62146767,99.999,9.999,22.015,0.074,20.631,0.032,19.722,0.023,19.315,0.054
816,114.652563,21.6112448,99.999,9.999,99.999,9.999,21.872,0.1,20.781,0.036,20.303,0.117
359,114.6525716,21.56590469,99.999,9.999,21.816,0.072,20.972,0.045,20.819,0.059,20.761,0.222
1976,114.6525824,21.70943234,99.999,9.999,20.578,0.032,19.134,0.011,18.376,0.016,17.923,0.023
113,114.6526404,21.53926291,99.999,9.999,23.323,0.302,21.752,0.101,21.124,0.072,20.486,0.136
525,114.6528294,21.58191092,99.999,9.999,22.572,0.125,21.616,0.063,21.28,0.089,20.475,0.182
1636,114.653084,21.67374613,99.999,9.999,99.999,9.999,22.629,0.187,21.332,0.073,20.551,0.156
2777,114.6532727,21.81224528,99.999,9.999,22.773,0.151,21.419,0.057,20.588,0.041,19.99,0.108
2105,114.6533472,21.72476103,99.999,9.999,21.611,0.052,20.099,0.024,18.633,0.02,17.835,0.021
1819,114.6536806,21.69098662,99.999,9.999,23.07,0.217,21.483,0.063,20.702,0.043,20.215,0.107
371,114.6538758,21.56785742,99.999,9.999,21.382,0.053,20.024,0.025,19.406,0.026,19.146,0.052
1204,114.6539583,21.63912115,22.63,0.322,21.985,0.072,21.364,0.063,21.093,0.064,21.406,0.319
37,114.6539919,21.53229602,99.999,9.999,23.04,0.164,21.803,0.081,20.654,0.051,19.985,0.087
1451,114.6540696,21.65777305,21.639,0.164,20.737,0.031,20.267,0.025,20.148,0.035,20.079,0.102
15,114.6541239,21.52939205,18.388,0.016,17.233,0.009,16.772,0.009,16.631,0.014,16.609,0.013
837,114.6542265,21.61453865,16.029,0.006,14.92,0.006,14.705,0.011,14.665,0.008,14.686,0.011
2067,114.6542932,21.72087422,22.252,0.222,21.061,0.102,20.237,0.102,19.965,0.132,19.693,0.127
301,114.6543994,21.56179076,99.999,9.999,23.383,0.339,21.752,0.085,20.575,0.051,19.861,0.109
418,114.6545009,21.57192707,19.175,0.023,17.724,0.009,17.214,0.01,17.022,0.025,16.962,0.02
2846,114.6546015,21.82338986,99.999,9.999,99.999,9.999,22.399,0.146,21.661,0.092,21.383,0.319
407,114.6546038,21.57145138,21.39,0.122,19.172,0.016,18.122,0.01,17.709,0.027,17.545,0.025
1977,114.6547518,21.71155136,99.999,9.999,20.845,0.036,19.554,0.018,19.07,0.021,18.812,0.036
613,114.6548011,21.59191047,16.401,0.006,15.276,0.005,15.042,0.014,14.984,0.006,15.02,0.009
1236,114.6548101,21.64168536,99.999,9.999,23.668,0.367,21.831,0.111,20.862,0.055,20.082,0.109
627,114.6548396,21.59296043,99.999,9.999,21.348,0.06,20.025,0.024,19.39,0.019,19.011,0.052
1735,114.6549015,21.68561848,99.999,9.999,23.157,0.172,21.492,0.085,20.616,0.042,19.936,0.106
1069,114.6549619,21.63098823,99.999,9.999,21.568,0.056,20.226,0.033,19.517,0.02,19.175,0.052
492,114.6549767,21.58021507,22.23,0.192,19.738,0.019,18.332,0.011,17.156,0.008,16.544,0.016
826,114.6552264,21.61450583,22.064,0.219,21.208,0.052,20.709,0.049,20.487,0.047,20.382,0.138
314,114.655287,21.56392852,15.686,0.006,14.506,0.007,14.226,0.009,14.118,0.018,14.118,0.009
36,114.6553797,21.53351914,20.064,0.043,18.074,0.01,17.254,0.008,16.954,0.012,16.807,0.016
2721,114.6553929,21.80608883,99.999,9.999,22.129,0.098,20.944,0.088,20.545,0.1,20.221,0.129
946,114.6555683,21.62288456,99.999,9.999,20.142,0.019,19.078,0.017,18.658,0.016,18.474,0.03
2034,114.6556733,21.71838574,22.974,0.327,99.999,9.999,22.419,0.161,21.05,0.052,20.171,0.097
540,114.6557364,21.58602355,99.999,9.999,22.201,0.117,20.614,0.065,20.054,0.067,19.556,0.092
1809,114.6557613,21.69249476,18.432,0.022,17.192,0.006,16.769,0.009,16.623,0.009,16.571,0.014
419,114.6558964,21.57348174,99.999,9.999,21.297,0.041,19.789,0.022,19.191,0.016,18.859,0.046
2351,114.6559148,21.75748158,99.999,9.999,21.319,0.045,19.884,0.036,19.159,0.05,18.749,0.044
246,114.6560713,21.55752129,22.571,0.292,20.06,0.018,18.966,0.014,18.596,0.026,18.391,0.03
1773,114.656285,21.69026626,22.544,0.282,20.349,0.021,18.886,0.015,18.106,0.013,17.685,0.021
1872,114.6564218,21.69959814,18.416,0.015,17.196,0.006,16.768,0.009,16.632,0.009,16.575,0.016
2299,114.6565779,21.75063779,19.302,0.033,18.031,0.007,17.527,0.008,17.364,0.027,17.287,0.019
361,114.6567194,21.57003439,15.116,0.006,99.999,9.999,99.999,9.999,99.999,9.999,11.864,0.01
907,114.6567593,21.62113159,99.999,9.999,22.122,0.075,20.647,0.03,19.822,0.023,19.334,0.055
2073,114.6568016,21.72372765,21.643,0.151,19.662,0.014,18.885,0.013,18.63,0.021,18.482,0.032
2341,114.6569268,21.7574074,99.999,9.999,22.672,0.135,21.257,0.058,20.475,0.038,19.967,0.094
1170,114.6569351,21.6393419,99.999,9.999,22.778,0.155,21.195,0.049,20.283,0.042,19.812,0.076
128,114.6570091,21.54458317,21.758,0.167,19.484,0.014,18.327,0.011,17.897,0.012,17.668,0.021
1979,114.6571256,21.71391406,99.999,9.999,23.069,0.233,21.945,0.097,21.048,0.058,20.413,0.121
769,114.6575675,21.61059354,20.87,0.073,18.93,0.012,18.103,0.009,17.81,0.015,17.62,0.026
2535,114.6575691,21.78199484,99.999,9.999,23.466,0.27,22.284,0.185,21.041,0.066,20.431,0.133
2698,114.6576577,21.80456535,19.891,0.039,18.823,0.012,18.533,0.014,18.46,0.021,18.452,0.036
392,114.6577378,21.57329567,20.761,0.074,18.549,0.009,17.787,0.01,17.537,0.01,17.441,0.02
606,114.6578403,21.59410913,22.428,0.302,21.541,0.062,21.299,0.07,21.211,0.088,99.999,9.999
1195,114.6578876,21.64202703,99.999,9.999,99.999,9.999,22.114,0.131,20.951,0.054,20.151,0.093
331,114.6580832,21.56817452,19.756,0.032,18.655,0.012,18.342,0.011,18.258,0.02,18.251,0.026
489,114.658278,21.58308451,99.999,9.999,23.17,0.24,22.229,0.145,21.195,0.08,20.46,0.161
336,114.6583694,21.56943663,99.999,9.999,21.357,0.135,20.335,0.118,19.802,0.098,19.67,0.115
1177,114.6584561,21.64174004,99.999,9.999,22.341,0.125,21.008,0.042,20.498,0.038,20.324,0.151
734,114.6588433,21.60876035,16.335,0.006,15.218,0.007,14.984,0.009,14.936,0.01,14.951,0.011
114,114.6588548,21.54529413,18.994,0.022,17.607,0.007,17.109,0.007,16.941,0.013,16.874,0.016
2506,114.6589121,21.7794773,15.926,0.026,14.786,0.008,14.558,0.009,14.508,0.023,14.524,0.009
1901,114.6589352,21.7056225,99.999,9.999,20.554,0.03,19.203,0.017,18.557,0.015,18.191,0.027
2612,114.6590381,21.79379747,18.706,0.025,17.579,0.012,17.236,0.011,17.126,0.023,17.092,0.02
201,114.6591436,21.55581244,99.999,9.999,22.334,0.117,21.151,0.062,20.166,0.045,19.7,0.084
2192,114.6593635,21.74085578,99.999,9.999,21.667,0.06,20.261,0.035,19.617,0.027,19.349,0.053
2760,114.6595117,21.81501278,17.396,0.021,16.256,0.013,15.968,0.057,15.85,0.025,15.827,0.011
674,114.6595473,21.60194732,16.382,0.007,15.156,0.005,14.73,0.01,14.575,0.008,14.525,0.011
1403,114.6595946,21.65875241,99.999,9.999,23.245,0.317,21.309,0.071,20.655,0.074,20.249,0.16
2776,114.6595972,21.81836001,99.999,9.999,99.999,9.999,21.97,0.093,20.893,0.043,20.637,0.144
244,114.6597683,21.56083687,17.668,0.01,16.528,0.007,16.176,0.008,16.026,0.02,16.035,0.015
570,114.6598988,21.59383336,18.81,0.017,17.47,0.007,16.986,0.011,16.796,0.012,16.785,0.014
2427,114.6600189,21.77080032,19.994,0.045,18.815,0.01,18.433,0.011,18.32,0.019,18.273,0.031
154,114.660163,21.55100488,21.657,0.166,21.39,0.049,21.226,0.055,21.168,0.068,20.942,0.249
771,114.6601681,21.61328196,16.459,0.006,15.351,0.007,15.126,0.01,15.075,0.008,15.09,0.012
1157,114.6601829,21.6420222,99.999,9.999,21.019,0.037,19.6,0.019,18.938,0.014,18.529,0.037
2682,114.6602022,21.80467349,99.999,9.999,22.203,0.103,20.793,0.05,20.152,0.045,19.679,0.064
1709,114.6604131,21.68844971,20.885,0.076,19.736,0.015,19.445,0.017,19.348,0.025,19.252,0.049
365,114.6606101,21.57427369,17.042,0.008,15.932,0.007,15.654,0.009,15.559,0.008,15.58,0.012
735,114.6607168,21.61077708,99.999,9.999,99.999,9.999,22.748,0.225,21.368,0.083,20.478,0.153
2668,114.660719,21.80260497,20.984,0.082,19.952,0.018,19.495,0.02,19.305,0.022,19.216,0.054
2672,114.6607228,21.80345643,99.999,9.999,22.999,0.205,22.107,0.111,21.648,0.093,99.999,9.999
155,114.6608863,21.55173359,15.768,0.007,14.619,0.004,14.375,0.006,14.3,0.019,14.309,0.007
1,114.6609059,21.53452991,99.999,9.999,23.566,0.32,22.469,0.164,21.02,0.094,20.267,0.15
2008,114.6610905,21.72055748,22.645,0.311,19.852,0.019,18.357,0.009,17.342,0.02,16.775,0.013
1089,114.6612861,21.63830737,99.999,9.999,21.277,0.048,20.578,0.03,20.236,0.027,20.007,0.101
2044,114.6614514,21.7246753,99.999,9.999,21.772,0.095,20.27,0.072,19.68,0.095,19.22,0.091
327,114.6614793,21.57136976,99.999,9.999,22.277,0.119,20.435,0.073,19.731,0.092,19.292,0.079
2324,114.6615605,21.76033909,20.634,0.062,19.446,0.016,18.953,0.012,18.802,0.024,18.597,0.059
2161,114.6616478,21.73936598,99.999,9.999,22.152,0.082,20.705,0.035,19.87,0.03,19.409,0.052
777,114.6617222,21.61491385,20.927,0.074,18.914,0.012,18.154,0.01,17.844,0.032,17.757,0.022
1723,114.6617719,21.69107492,99.999,9.999,22.55,0.125,21.064,0.057,20.207,0.031,19.824,0.1
617,114.6618823,21.59903727,18.102,0.011,16.906,0.007,16.499,0.009,16.37,0.009,16.339,0.013
333,114.6621383,21.57237692,99.999,9.999,21.209,0.043,19.873,0.021,19.295,0.022,18.988,0.046
462,114.6623053,21.58473192,99.999,9.999,23.511,0.313,22.078,0.131,21.235,0.071,20.602,0.159
2362,114.6623955,21.76564725,21.397,0.112,19.35,0.013,18.491,0.01,18.166,0.021,17.991,0.023
126,114.662446,21.54972298,18.452,0.022,17.145,0.006,16.666,0.007,16.503,0.014,16.445,0.015
626,114.6625022,21.60032066,16.813,0.009,15.656,0.005,15.309,0.011,15.203,0.009,15.189,0.012
235,114.6625927,21.56231878,99.999,9.999,22.577,0.094,21.165,0.057,20.274,0.036,19.736,0.064
1591,114.6626837,21.67935944,99.999,9.999,99.999,9.999,22.398,0.184,21.633,0.119,21.157,0.278
358,114.6627263,21.57553568,22.296,0.289,22.015,0.086,21.268,0.078,21.18,0.116,20.852,0.229
367,114.6628123,21.57644811,99.999,9.999,99.999,9.999,23.113,0.269,21.756,0.113,20.572,0.183
399,114.6628292,21.57853882,17.682,0.01,16.426,0.006,15.991,0.009,15.835,0.008,15.809,0.011
2391,114.66285,21.76887005,99.999,9.999,21.82,0.076,20.336,0.032,19.325,0.026,18.769,0.038
2068,114.6628896,21.72936529,99.999,9.999,22.066,0.083,21.096,0.067,20.827,0.051,20.459,0.146
801,114.6629329,21.61910911,99.999,9.999,21.105,0.037,19.678,0.018,18.853,0.023,18.395,0.032
258,114.6629843,21.56578601,20.899,0.082,19.962,0.022,19.543,0.017,19.29,0.038,19.231,0.063
1750,114.6630477,21.69489875,99.999,9.999,20.968,0.044,19.876,0.035,19.153,0.024,18.986,0.052
737,114.6631359,21.61318811,99.999,9.999,21.382,0.051,20.973,0.043,20.697,0.052,20.607,0.172
1748,114.6632037,21.69484783,22.609,0.301,20.214,0.023,19.04,0.017,18.715,0.018,18.466,0.031
293,114.6634871,21.56986509,99.999,9.999,22.257,0.101,20.926,0.039,19.964,0.032,19.492,0.07
619,114.6635152,21.60069873,18.985,0.022,17.604,0.007,17.104,0.009,16.937,0.009,16.87,0.016
337,114.6635789,21.57464131,21.725,0.145,20.058,0.023,19.314,0.019,19.048,0.021,18.877,0.048
2057,114.663622,21.72856917,99.999,9.999,99.999,9.999,99.999,9.999,21.446,0.084,19.955,0.088
921,114.6636711,21.62848886,21.876,0.19,20.74,0.029,20.199,0.028,19.939,0.028,20.002,0.092
150,114.6637875,21.55404522,99.999,9.999,21.681,0.061,19.994,0.062,19.441,0.079,19.135,0.064
173,114.6638616,21.55711865,19.073,0.026,17.564,0.005,16.999,0.007,16.804,0.015,16.741,0.017
1443,114.6640074,21.66658114,15.275,0.146,13.519,0.08,13.739,0.065,13.502,0.092,13.715,0.16
2245,114.664026,21.75023147,21.984,0.206,21.009,0.049,20.497,0.064,20.379,0.06,20.167,0.129
2540,114.6641452,21.78901869,16.737,0.024,15.41,0.01,14.949,0.012,14.77,0.027,14.7,0.009
1759,114.6644992,21.69684505,99.999,9.999,23.751,0.374,22.428,0.158,21.079,0.077,20.535,0.146
2250,114.6646288,21.75107335,19.204,0.029,17.172,0.01,16.402,0.007,16.177,0.033,16.064,0.014
1277,114.6647959,21.65429705,18.512,0.017,17.261,0.007,16.804,0.008,16.663,0.009,16.607,0.017
1827,114.6649087,21.70274089,20.069,0.049,18.417,0.007,17.761,0.009,17.536,0.014,17.416,0.017
2465,114.6649359,21.7806458,99.999,9.999,22.887,0.165,21.788,0.105,21.42,0.059,21.203,0.258
2113,114.6651521,21.73679283,18.91,0.024,17.868,0.007,17.536,0.013,17.423,0.021,17.357,0.021
353,114.6651582,21.57739959,99.999,9.999,21.706,0.066,20.717,0.037,20.362,0.031,20.002,0.105
429,114.6652141,21.58397347,21.81,0.163,19.756,0.017,18.709,0.011,18.288,0.013,18.011,0.029
2144,114.6652691,21.74067663,99.999,9.999,22.373,0.101,20.922,0.051,19.558,0.023,18.727,0.051
1477,114.665418,21.67088569,18.554,0.016,17.261,0.016,16.862,0.029,16.694,0.014,16.638,0.025
10,114.6654271,21.53996443,99.999,9.999,23.375,0.23,21.977,0.119,20.899,0.056,20.331,0.131
1478,114.6654859,21.67121095,20.845,0.101,18.827,0.041,18.129,0.042,17.842,0.017,17.652,0.039
2407,114.6655719,21.77366381,99.999,9.999,22.502,0.129,20.87,0.031,19.528,0.019,18.81,0.042
760,114.665598,21.61759952,99.999,9.999,21.109,0.04,19.753,0.018,19.117,0.018,18.796,0.035
1309,114.6658465,21.65749346,19.281,0.03,17.874,0.009,17.319,0.01,17.111,0.012,17.01,0.018
2664,114.6662197,21.80755231,99.999,9.999,21.133,0.06,20.174,0.064,19.836,0.086,19.83,0.118
957,114.6663808,21.63407005,99.999,9.999,22.016,0.066,20.559,0.035,19.658,0.027,19.248,0.054
1245,114.6664217,21.6536709,19.216,0.024,17.766,0.008,17.234,0.007,17.064,0.011,17.003,0.017
350,114.6668108,21.57874493,17.306,0.01,16.161,0.007,15.844,0.009,15.739,0.009,15.748,0.012
80,114.6668278,21.54879174,99.999,9.999,22.396,0.11,20.922,0.045,20.22,0.034,19.601,0.085
2560,114.6668847,21.7947247,21.832,0.142,19.369,0.019,17.961,0.014,16.779,0.026,16.124,0.016
1986,114.6670201,21.72410689,99.999,9.999,21.307,0.052,19.732,0.02,18.373,0.024,17.607,0.023
475,114.6670563,21.59035369,99.999,9.999,22.246,0.098,20.762,0.043,19.997,0.035,19.609,0.086
720,114.6673086,21.6152945,16.324,0.006,15.19,0.006,14.947,0.007,14.896,0.006,14.895,0.012
1518,114.667317,21.67732987,99.999,9.999,99.999,9.999,21.767,0.094,20.823,0.05,20.318,0.116
1528,114.6673687,21.67793288,99.999,9.999,99.999,9.999,21.996,0.134,20.664,0.036,20.223,0.107
107,114.6674182,21.55302804,99.999,9.999,20.381,0.022,19.201,0.015,18.71,0.014,18.442,0.029
354,114.6674441,21.57979631,99.999,9.999,23.502,0.334,22.2,0.129,21.061,0.078,20.257,0.129
1414,114.6679246,21.66784162,16.381,0.014,15.259,0.007,15.036,0.01,14.98,0.008,15.004,0.014
2558,114.6682701,21.79573808,21.941,0.203,21.499,0.108,20.985,0.139,20.886,0.144,20.769,0.221
2585,114.6684909,21.79923361,99.999,9.999,21.878,0.074,20.491,0.034,19.56,0.025,19.004,0.042
1090,114.6684925,21.64535569,99.999,9.999,22.285,0.094,20.79,0.033,19.512,0.024,18.894,0.043
811,114.6686175,21.62594656,19.059,0.021,18.024,0.008,17.723,0.01,17.608,0.012,17.666,0.022
2114,114.6686361,21.74054871,99.999,9.999,22.483,0.119,21.043,0.076,19.945,0.089,19.333,0.08
2527,114.6688409,21.79167374,22.201,0.216,19.824,0.018,18.695,0.016,18.321,0.02,18.096,0.027
329,114.668845,21.57852362,21.401,0.121,19.284,0.015,18.431,0.009,18.119,0.014,17.949,0.031
839,114.6690063,21.62890498,99.999,9.999,22.257,0.087,20.828,0.038,19.85,0.034,19.461,0.071
961,114.6691107,21.63689215,19.036,0.019,17.642,0.007,17.136,0.008,16.953,0.012,16.859,0.016
692,114.66931,21.61340807,18.318,0.016,17.07,0.007,16.643,0.008,16.506,0.006,16.466,0.016
1802,114.6694526,21.70539173,99.999,9.999,20.164,0.021,18.749,0.016,18.06,0.02,17.709,0.021
